H^Aggression|^Displays the number of hits you will try to make during the fight.,H^进攻|^显示你在战斗期间试图攻击的次数。,H^进攻|^显示你将在战斗中尝试实施的攻击次数。,tooltip_mb_aggro
H^Abandoned warehouse|^,H^废弃仓库|^,H^废弃仓库|^,tooltip_map_warhouse
Defense,防御,防御,tooltip_attr_shld
Damage,伤害,伤害,tooltip_attr_fist
Critical damage,暴击伤害,暴击伤害,tooltip_attr_fire
Needs accuracy,需要命中率,需要命中率,tooltip_attr_aim
Avoid damage,避免伤害,躲避伤害,tooltip_attr_wind
Make opponent lose energy,让对手失去能量,让对手失去能量,tooltip_attr_nrgd
"The first number is the total amount of skill usage. 
The second number is the probability of successfully using your skills (hits on target, successful blocks, etc.)","第一个数字是技能使用率总计。
第二个数字是技能的成功率（命中目标、成功格挡等）。","第一个数字是技能的使用率。
第二个数字是技能的成功使用率（击中目标、成功格挡等）。",tooltip_stats_nums
The number of days left before the fight will begin.,距离比赛开始的天数。,The number of days left before the fight will begin.,tooltip_upcoming_fight
Fridge,冰箱,冰箱,dlg_hdr_fridge
Here is your food. You can buy more at a grocery store.,里面装着你的食物。你可以从杂货店购入更多食物。,里面装着你的食物。你可以在杂货店购买更多食物。,dlg_dsc_fridge
Grocery store,杂货店,杂货店,dlg_hdr_shop
Buy some food and energy drinks here.,能在这里能购买食物和能量饮料。,在这里购买食物和能量饮料。,dlg_dsc_shop
Sporting goods store,体育器材店,体育用品商店,dlg_hdr_equipement_shop
Buy new sports equipment here to upgrade your garage.,能在这里购买新的体育器材来升级你的车库。,在这里购买新的体育器材来升级你的车库。,dlg_dsc_equipement_shop
No fights,没有战斗,没有格斗,NO_UPCOMING_FIGHTS_HDR
Basic skills,基本技能,基本技能,TECH_BR_1
Way of the bear,蛮熊之道,蛮熊之道,TECH_BR_2
Way of the tiger,迅虎之道,迅虎之道,TECH_BR_3
Way of the turtle,潜龟之道,潜龟之道,TECH_BR_4
Dodge,闪避,闪避,skill_Dodge
Gives you a chance to evade enemy hits for no damage.,让你有机会无伤避开敌人的攻击。,让你可以避开敌人的攻击而不受到任何伤害。,skill_d_Dodge
Punch,直拳,直拳,skill_Punch
A simple and energy-efficient move.,简单且高效的招式。,简单但对敌人有效的招式。,skill_d_Punch
Kick,踢击,踢腿,skill_Kick
Kick is powerful but needs more energy. Agility-dependent chance of hitting an enemy.,踢击的威力很强，但它需要更多的能量。其命中率依赖于敏捷（$agl）。,踢腿威力强大，但需要更多能量。对敌人的命中率依赖于敏捷。,skill_d_Kick
Bat hit,本垒打,本垒打,skill_Kick demo
Powerful bat hit. ,强力的本垒打。,强力本垒打。 ,skill_d_Kick demo
Block,格挡,格挡,skill_Block
"Gives you a chance to block an enemy hit, significantly decreasing the amount of damage taken.",让你有机会格挡敌人的攻击，受到的伤害明显减少。,让你可以格挡敌人的攻击，极大减少受到的伤害量。,skill_d_Block
High punch,高冲拳,重拳,skill_High Punch
"More powerful than simple punch, but greater energy consumption.",比单纯的直拳威力更强，不过会消耗更多的能量。,比普通直拳威力大，但消耗更多能量。,skill_d_High Punch
High kick,高踢,高踢腿,skill_High Kick
"More powerful than simple kick, but greater energy consumption.",比单纯的踢击威力更强，不过会消耗更多的能量。,比普通踢腿威力大，但消耗更多能量。,skill_d_High Kick
Balanced tactic,平衡策略,平衡策略,skill_Neutral tactic
Default tactic without any evident strengths or weaknesses.,没有任何明显优势或劣势的默认策略。,没有任何明显优势或劣势的默认策略。,skill_d_Neutral tactic
Active skill,活跃技能,激活技能,tech_Focus Point
Gives you one additional ability slot to use in combat.,用于战斗的技能槽增加一个。,增加一个可在战斗中使用的能力槽。,_d_Focus Point
Active skill II ,活跃技能 II ,激活技能 II ,tech_Focus Point 2
Passive in attack,消极攻击,Passive in attack,skill_Passive attack
"You have less chance of hitting an enemy, but energy regeneration is increased.",攻击敌人的几率会降低，但能量回复速度会提升。,"You have less chance of hitting an enemy, but energy regeneration is increased.",skill_d_Passive attack
Passive in defence,消极防御,Passive in defence,skill_Passive defense
"You have less chance of dodging or blocking an enemy attack, but energy regeneration is increased.",会降低闪避或格挡敌人攻击的几率，不过能量回复速度会提升。,"You have less chance of dodging or blocking an enemy attack, but energy regeneration is increased.",skill_d_Passive defense
Skip attacks,跳过攻阶,略过攻击,skill_Skip Attacks
Increase the chance that you will skip an attack phase and regenerate energy.,增加跳过攻击阶段以回复能量的几率。,增加略过攻击并回复能量的几率。,skill_d_Skip Attacks
Uppercut,上钩拳,上钩拳,skill_Uppercut
Powerful. Does not require much agility ($agl).,威力强。不需要太多敏捷（$agl）。,威力强大的攻击。不需要太多敏捷 ($agl)。,skill_d_Uppercut
Backhand punch,反手直拳,反手直拳,skill_Back hand Punch
Powerful punch. Costs and hurts even more.,强力的直拳。消耗的能量和造成的伤害都会变多。,威力强大的直拳。消耗更多能量并造成更大伤害。,skill_d_Back hand Punch
Backhand High Punch,反手高冲拳,反手重拳,skill_Back hand High Punch
Effective but agility-dependent ($agl) high punch.,有效但依赖敏捷（$agl）的高冲拳。,有效但依赖于敏捷 ($agl) 的重拳。,skill_d_Back hand High Punch
Lowkick,下段踢击,下踢腿,skill_LowKick
"A debilitating strike, dealing reasonable damage and hurting your opponent's stamina ($stm) and agility ($agl).",能削弱敌人的招式，伤害合理且能降低对手耐力（$stm）和敏捷（$agl）。,一种削弱敌人的攻击，造成适中的伤害并降低对手的耐力 ($stm) 和敏捷 ($agl)。,skill_d_LowKick
Crosspunch,交叉拳,交叉拳,skill_CrossPunch
"Power-punch, dealing high damage. Does not require high agility ($agl).",强力的拳技，能造成大伤害。不需要太高的敏捷（$agl）。,强力的拳击，造成较大伤害。不需要太高的敏捷 ($agl)。,skill_d_CrossPunch
Slugger,强击手,强击,skill_Hard Puncher
"Tactic based on brute force. High damage and energy consumption, moderate chances to hit the target. Your arm strikes hit harder.",以强大的力量为基础的策略。伤害高，能量消耗大，命中率一般。能增加手臂技能的伤害。,以强力攻击为基础的策略。伤害大，能量消耗高，命中目标的几率适中。增加上肢攻击的伤害。,skill_d_Hard Puncher
Boxing Punch,拳术直拳,拳术直拳,skill_Boxing Punch
Deals strength-dependent ($str) damage.,依赖于力量（$str）的招式。,造成力量依赖型 ($str) 伤害。,skill_d_Boxing Punch
Knee Crush,碎膝踢,碎膝,skill_Knee Crush
"Hits harder, consumes a bit more energy. Debuffs a target for stamina ($stm) and agility ($agl).",攻击更强，能量消耗微增。能降低目标的耐力（$stm）和敏捷（$agl）。,伤害更高，少量增加能量消耗。降低目标的耐力 ($stm) 和敏捷 ($agl)。,skill_d_Knee Crush
Powerful Uppercut,强力上勾拳,蓄力上勾拳,skill_Powerfull Uppercut
"Hits even harder, consumes more energy. Debuffs a target for stamina ($stm).",攻击更强力，消耗能量更多。能降低目标的耐力（$stm）。,进一步增加伤害，消耗更多能量。降低目标的耐力 ($stm)。,skill_d_Powerfull Uppercut
Hardbone,硬骨头,硬骨头,skill_Hardbone
"Block modifier. If active, any strike that you block temporary reduces enemy agility ($agl) by 20%",格挡修正。若被设为活跃技能，则你格挡住敌人攻击时能暂时降低敌人20%的敏捷（$agl）。 ,格挡修正。激活时，每次格挡住的攻击都会暂时将敌人的敏捷 ($agl) 降低 20%,skill_d_Hardbone
Hook,勾拳,勾拳,skill_Boxing Hook
"Hard to hit, but deals massive damage to the opponent.",难以命中，但能给对手造成巨量的伤害。,难以命中，但可给对手造成巨量伤害。,skill_d_Boxing Hook
Closeline,近身缠斗,近战缠斗,skill_Closeline
Deals lots of strength-dependent damage.,依赖于力量（$str），能造成大量伤害。,造成多次力量依赖型伤害。,skill_d_Closeline
Beef Hammer,大力锤,人体重锤,skill_Beef Hammer
"Strike modifier. If active, all strikes dealt by you have additional chance of reducing opponent's stamina ($stm).",攻击修正。若被设为活跃技能，则你所有攻击都有额外几率降低对手的耐力（$stm）。,攻击修正。激活时，你发出的所有攻击都有额外几率降低对手的耐力 ($stm)。,skill_d_Beef Hammer
Elblow,肘部攻击,肘部攻击,skill_Elblow
Debuffing strike. Causes disorientation. Greatly reduces opponent's agility ($agl).,减益型攻击。能让对手迷失方向。极大降低对手的敏捷（$agl）。,减益型攻击。令对手迷失方向。极大降低对手的敏捷 ($agl)。,skill_d_Elblow
Triple Punch,三冲拳,三连击,skill_Triple Punch
"Strike modifier. If active, causes ""Boxing Punches"" to be delivered in series more often and reduces their energy consumption.",攻击修正。若被设为活跃技能，则你会更频繁地连续使用“拳术直拳”并减少它们的能量消耗。,攻击修正。激活时，能够更频繁地连续使用“拳术直拳”并减少攻击的能量消耗。,skill_d_Triple Punch
Counter-Cross,交叉反击,交叉反击拳,skill_Counter Cross
Counterattack. Can be delivered from defense state. Will reduce opponent's energy level on hit.,反击技能。防御状态下也能使用。命中时减少对手的能量。,反击招式。可在防御状态下使用。命中的攻击将减少对手的能量。,skill_d_Counter Cross
Power Block,强力格挡,强力格挡,skill_Power Block
"If opponent's attack is successfully blocked, your strength ($str) will grow temporarily.",如果你成功格挡对手的攻击，则你的力量（$str）会暂时提高。,如果成功格挡住对手的攻击，你的力量 ($str) 将暂时提高。,skill_d_Power Block
Tormentor Strikes,摧残打击,摧残打击,skill_Tormentor Strike
"Strike modifier. If active, every successful strike delivered by you decreases opponent's agility ($agl).",攻击修正。若被设为活跃技能，则你攻击成功时会降低对手的敏捷（$agl）。,攻击修正。激活时，每次成功的攻击都会降低对手的敏捷 ($agl)。,skill_d_Tormentor Strike
Exhauster,能量榨取,榨取者,skill_Exhauster
"Strike modifier. If active, all your strikes deal more damage to your opponent's energy",攻击修正。若被设为活跃技能，则你所有攻击都能耗掉敌人更多的能量。,攻击修正。激活时，你的所有攻击都会给对手的能量造成更多伤害,skill_d_Exhauster
Sidestep,侧身闪避,侧闪,skill_Sidestep
"Your opponent will waste additional energy when trying to hit you while you do ""Sidestep"".",当你“侧身闪避”时，对手的攻击招式会消耗额外的能量。,使用“侧闪”时，你的对手将在尝试命中你时耗费更多能量。,skill_d_Sidestep
Iron Skull,钢筋铁骨,钢筋铁骨,skill_Iron Skull
"If active, any strike blocked by you temporarily reduces enemy agility ($agl) by 30%",若被设为活跃技能，则你格挡住敌人攻击时会暂时降低敌人30%的敏捷（$agl）。,激活时，每次格挡住的攻击都会暂时将敌人的敏捷 ($agl) 降低 30%,skill_d_Iron Skull
Boxing Jab Series,刺拳连击,拳术刺拳连击,skill_Boxing Jab Series
"Series of strikes, dealing a fair amount of damage and increasing accuracy of follow-up strikes.",连续进行攻击，能造成相当可观的伤害并提高后续攻击的命中率。,一系列攻击，造成适量伤害并提高后续攻击的命中率。,skill_d_Boxing Jab Series
Wreck'Em,持续毁灭,能量破坏者,skill_Wreck Em
"Strike modifier. If active, all your strikes that miss the target only cost half energy.",攻击修正。若被设为活跃技能，则你所有未命中的招式只消耗原来一半的能量。,攻击修正。激活时，你的所有未命中攻击都只消耗一半能量。,skill_d_Wreck Em
Strength Focus,力量专精,力量专精,tech_Strenght Focus
Thunderbolt,雷霆一击,雷霆一击,skill_Thunderbolt
"When successful, this strike takes away 30 % of your opponent's energy. ",该技能命中时会耗掉对手30%的能量。,成功命中时，此攻击将消耗对手 30% 的能量。 ,skill_d_Thunderbolt
Fast-Paced,快节奏,矫捷,skill_Fast Paced
"Tactic focused on agility ($agl). High dodge and hit chance, lots of counterattacks. Moderate damage. All your skills gain additional hit chance.  ",专注于敏捷（$agl）的策略。高闪避和高命中，大量反击。伤害一般。你所有招式都会获得额外的命中率。,专注于敏捷 ($agl) 的策略。高闪避和命中率，大量反击。适中的伤害。你的所有技能都会获得额外的命中率。  ,skill_d_Fast Paced
Karate Kick,空手道侧踢,空手道踢腿,skill_Karate Kick
Deals more damage for less energy.,用更少的能量造成更多的伤害。,以更少的能量造成更多的伤害。,skill_d_Karate Kick
Karate High Kick,空手道高踢,空手道高踢腿,skill_Karate Highkick
Deals more damage.,能造成更多的伤害。,造成更多伤害。,skill_d_Karate Highkick
Backlash,激烈反抗,闪击,skill_Backdrop
"Counterattack. If active, any dodged attack will reflect 25% of attacker's damage at himself.",反击技能。若被设为活跃技能，则成功闪避时，进攻方25%的攻击伤害反弹于自身。,反击招式。激活时，将每次闪避攻击 25% 的伤害回馈给对手。,skill_d_Backdrop
Karate Chop,空手道手刀,空手道劈斩,skill_Karate Chop
Deals more damage for less energy.,用更少的能量造成更多的伤害。,以更少的能量造成更多的伤害。,skill_d_Karate Chop
Wind Flow Dodge,顺势回避,顺势闪避,skill_Windflow Dodge
Consumes less energy but is very agility-dependent ($agl).,消耗更少的能量，不过非常依赖敏捷（$agl）。,消耗更少的能量，但非常依赖于敏捷 ($agl)。,skill_d_Windflow Dodge
Rain of Strikes,暴雨梨花拳,暴风骤雨,skill_Rain of Strikes
"Strike modifier. If active, your opponent's blocking is 25% less effective.",攻击修正。若被设为活跃技能，则降低对手25%的格挡效果。,攻击修正。激活时，将使对手的格挡效率降低 25%。,skill_d_Rain of Strikes
Penetrating Strike,贯穿打击,透体攻击,skill_Penetrating Strike
"Strike modifier. If active, your strikes are able to ignore up to 40% of target's stamina-based ($stm) protection.",攻击修正。若被设为活跃技能，则你的攻击最多能无视对手40%的耐力（$stm）基础防御。,攻击修正。激活时，你的攻击能够将目标以耐力 ($stm) 为基础的保护忽略最多 40%。,skill_d_Penetrating Strike
Crossroads,转折点,十字路口,skill_Crossroads
Counterattack. Deals pure damage to your opponent on any successful activation.,反击技能。成功激活时给予对手真实伤害。,反击招式。成功激活时，给你的对手造成真实伤害。,skill_d_Crossroads
Cutthroat,割喉,割喉,skill_Throat Cut
Increases your opponent's energy cost for all skills.,增加对手所有技能的能量消耗。,增加对手使用任何技能时消耗的能量。,skill_d_Throat Cut
Unstoppable,无法停下,势不可挡,skill_Unstopable
"Counterattack. If active, any dodged attack will deal 40% of attacker's potential damage to himself.",反击技能。若被设为活跃技能，则成功闪避时，进攻方40%的攻击伤害反弹于自身。,反击招式。激活时，将每次闪避攻击 40% 的潜在伤害回馈给对手。,skill_d_Unstopable
Sharp Sting,尖刺,锐利锋芒,skill_Sharp Sting
"Strike modifier. If active, your opponent's blocking is 40% less effective.",攻击修正。若被设为活跃技能，则降低对手40%的格挡效果。,攻击修正。激活时，你的对手的格挡效率降低 40%。,skill_d_Sharp Sting
Flip Kick,空中飞踢,空中飞踢,skill_Flip Kick
Deals even more damage for the same energy cost.,消耗同样的能量就能造成更多的伤害。,以相同的能量消耗造成更多伤害。,skill_d_Flip Kick
Roundhouse Kick,回旋踢,回旋踢,skill_Roundhouse Kick
Deals lots of damage and lowers opponent's block chance by 30%.,能造成大量的伤害并降低对手30%的格挡几率。,造成大量伤害并将对手的格挡几率降低 30%。,skill_d_Roundhouse Kick
Agility Focus,敏捷专精,敏捷专精,tech_Agility Focused
Gives you one additional ability slot to use in combat.,用于战斗的技能槽增加一个。,增加一个可在战斗中使用的能力槽。,_d_Agility Focused
Mimic Techniques,模仿技能,模仿之技,skill_Mimic Technics
You deal the opponent's damage back to him at the beginning of the attack phase.,在攻击阶段开始时，你会把对手的伤害还给对手。,在攻击阶段一开始就将对手的伤害回敬给他。,skill_d_Mimic Technics
Cobra Strike,毒蛇打击,毒蛇之牙,skill_Cobra Strike
You hit your opponent with a venomous strike that drains his health until the end of combat.,你的攻击带有毒性，直到战斗结束，你对手会受到持续性的伤害。,你的攻击带有毒性，将使对手持续受到伤害，直到比赛结束。,skill_d_Cobra Strike
Meat Shield,肉体盾,肉盾,skill_Meat Shield
"Tactic focused on stamina. Blocks, heavy strikes, insane energy consumption, and regeneration.",专注于耐力（$stm）的策略。格挡、重击、巨大的能量消耗以及回复。,专注于耐力的策略。提供格挡、重击、巨大的能量消耗和极高的回复速度。,skill_d_Meat Shield
Paw Punch,爪拳,爪击,skill_Paw Punch
"Deals more damage, needs more energy.",能造成更多的伤害，但需要更多的能量。,造成更多伤害，但需要更多能量。,skill_d_Paw Punch
Headbutt,头槌,头槌,skill_Headbutt
Deals moderate damage and reduces the possibility of opponent's block or dodge by 25%,造成中等伤害并降低对手25%的格挡或闪避几率。,造成适中的伤害并降低对手 25% 的格挡或闪避几率。,skill_d_Headbutt
Suicidal Attack,自杀式攻击,自杀式攻击,skill_Suicidal Attack
"Your chances to block or dodge are lower, but you waste 30% less energy for any attacking moves.",格挡或闪避的几率会变低，但你攻击招式的能量消耗会降低30%。,你的格挡或闪避几率下降，但可将任意攻击招式的能量消耗降低 30%。,skill_d_Suicidal Attack
Meat Hook,挂肉钩,肉钩,skill_Meat Hook
"Strike modifier. If active, gives you a chance of your opponent skipping his attack phase when hit by any of your strikes.",攻击修正。若被设为活跃技能，则你每次击中对手都有几率让其跳过攻击阶段。,攻击修正。激活时，如果你击中对手，你将有一定几率使对手略过其攻击阶段。,skill_d_Meat Hook
Energizer,能量激发,兴奋剂,skill_Energizer
"Strike modifier. If active, reduces your chance to let your opponent's attack phase begin. Depends on your energy pool.",攻击修正。若被设为活跃技能，则会降低对手进入攻击阶段的几率。取决于你的能量值。,攻击修正。激活时，降低对手攻击阶段开始的几率。取决于你的能量值。,skill_d_Energizer
Hard Block,坚硬格挡,坚毅格挡,skill_Hard Block
"Blocking move. If you block your opponent's strike, he will receive 30% of his own potential damage.",格挡技能。如果你格挡了对手的攻击，他将承受30%其攻击的伤害。,格挡招式。如果你格挡对手的攻击，他将受到自身攻击所造成潜在伤害的 30%。,skill_d_Hard Block
Iron Curtain,钢铁屏障,铁幕,skill_Iron Curtain
Consumes more energy but blocks more incoming damage.,会消耗更多的能量，不过格挡能防住更多的伤害。,消耗更多能量，但可格挡更多将要受到的伤害。,skill_d_Iron Curtain
Bear Hug,熊抱,熊抱,skill_Bear Hug
"Block modifier. If active, block will reduce even more incoming damage, but will consume more energy.",格挡修正。若被设为活跃技能，则你的格挡能防住更多伤害，不过消耗的能量也会变多。,格挡修正。激活时，格挡将降低更多将要受到的伤害，但会消耗更多能量。,skill_d_Bear Hug
Backbreaker,断背拳,折背,skill_Back Breaker
"Deals more damage. If it hits, your opponent might have to skip his attacking phase.",能造成更多的伤害。命中时有概率让你的对手跳过攻击阶段。,造成更多伤害。命中时，你的对手可能必须略过其攻击阶段。,skill_d_Back Breaker
Brawler,防御者,吵闹,skill_Brawler
"Defense modifier. If active, gives you an additional chance to stop your opponent's attack phase and start your own.",防御修正。若被设为活跃技能，则你有额外的几率结束对手的攻击阶段并开始自己的攻击阶段。,防御修正。激活时，你将有额外几率结束对手的攻击阶段并发起攻击。,skill_d_Brawler
Forehead Blow,前额一击,碎颅,skill_Low Blow
"Deals more damage, costs more energy.",能造成更多的伤害，消耗的能量也更多。,造成更多伤害，但消耗更多能量。,skill_d_Low Blow
Hands-Free,千手不破,千手不破,skill_Hands Free
"Defense modifier. If active, any hand-based strikes received will deal 30% less damage. Any leg-based strikes received will deal an extra 20% damage.",防御修正。若被设为活跃技能，则你受到的手臂技能伤害降低30%。受到的腿部技能伤害增加20%。,防御修正。激活时，可将受到的任何上肢攻击伤害降低 30%。受到的下肢攻击伤害将增加 20%.,skill_d_Hands Free
Kick Denier,百腿难敌,百腿难敌,skill_Kick Denier
"Defense modifier. If active, any leg-based strikes received will deal 30% less damage. Any hand-based strikes received will deal an extra 20% damage.",防御修正。若被设为活跃技能，则你受到的腿部技能伤害降低30%。受到的手臂技能伤害增加20%。,防御修正。激活时，可将受到的任何下肢攻击伤害降低 30%。受到的上肢攻击伤害将增加 20%.,skill_d_Kick Denier
Huckle Bone Blow,裂髋踢,裂腰,skill_Huckle-bone Blow
"If it hits, all of your opponent's skills cost 30% more energy.",攻击命中时，对手技能的能量消耗会增加30%。,命中时，你的对手使用技能的能量消耗将增加 30%。,skill_d_Huckle-bone Blow
Barrel Strike,高速拳,迅击,skill_Barrel Strike
High chance of hitting again when dodged.,攻击被闪避时有很高几率再次攻击。,攻击被闪避时有极高几率再次命中。,skill_d_Barrel Strike
Stamina Focus,耐力专精,耐力专精,tech_Stamina Focused
Gives you one additional ability slot to use in combat.,用于战斗的技能槽增加一个。,增加一个可在战斗中使用的能力槽。,_d_Stamina Focused
Spear,飞矛拳,锋矛,skill_Spear
"If you have 25% or less energy, this strike will cost nothing.",如果你的能量不高于25%，则该技能不消耗能量。,如果你的能量等于或少于 25%，此招式不消耗能量。,skill_d_Spear
Bear Strike,巨熊猛击,巨熊袭击,skill_Bear Strike
"Strike modifier. If active, steals some energy from your opponent and gives it to you.",攻击修正。若被设为活跃技能，则你能从对手身上偷取能量。,攻击修正。激活时，从你的对手处偷取一些能量并增加到自身。,skill_d_Bear Strike
A hit batsman,本垒打,本垒打,skill_A hit batsman
Very powerfull.,威力极大。,威力极大。,skill_d_A hit batsman
A hit batsman,本垒打,本垒打,skill_A hit batsman_tut
Very powerfull.,威力极大。,威力极大。,skill_d_A hit batsman_tut
,,,tooltip_attr_
Travel distance: %1 km,移动距离：%1 km,行进距离：%1 km,TRAVEL_TXT
By bus: (_money)%1,搭车：(_money)%1,乘坐公共汽车：(_money)%1,TRAVEL_BUS
By foot: (_time) %1,步行：(_time)%1,步行：(_time) %1,TRAVEL_FOOT
H^Energy|^Spent on hits. Powerful moves require more energy.,H^能量|^施展招式时需要消耗的东西。威力强大的招式需要更多能量。,H^能量|^花费在攻击上。威力强大的招式需要更多能量。,tooltip_f_energy
Health points (HP),生命值（HP）,生命值 (HP),tooltip_f_hp
HP,生命,生命值,ST_F_HP
HP regen,生命回复,HP 回复,ST_F_HP_REGEN
energy,能量,能量,ST_F_ENERGY
energy regen,能量回复,能量回复,ST_F_ENERGY_REGEN
strength,力量,力量,ST_STR
agility,敏捷,敏捷,ST_AGL
stamina,耐力,耐力,ST_STM
lvl,等级,等级,ST_V_LVL
active skills,活跃技能,激活技能,ST_FOCUS_POINTS
MOVES,招式,MOVES,MOVES
STRATEGY,策略,STRATEGY,STRATEGY
Fight,战斗,格斗,Fight
Fighters,格斗家,拳击手,L_fighters
Matches,比赛场次,比赛场次,L_matches
